Código do município,Nome do município,Total da população 2000,Total de homens,Total de mulheres,Total da população urbana,Total da população rural,Total da população 2010
5300108,Brasília,2.051.146,1.225.237,1.337.726,2.476.249,86.714,2.562.963
Total,Distrito Federal,2.051.146,1.225.237,1.337.726,2.476.249,86.714,2.562.963
"Fonte: IBGE, Resultados do Censo 2010.",,,,,,,
