Código do município,Nome do município,Total da população 2000,Total de homens,Total de mulheres,Total da população urbana,Total da população rural,Total da população 2010
3551603,Serra Negra,23.851,12.860,13.502,22.865,3.497,26.362
3551504,Serrana,32.603,19.492,19.399,38.479,412,38.891
3551702,Sertãozinho,94.664,54.714,55.380,108.792,1.302,110.094
3551801,Sete Barras,13.714,6.682,6.324,7.035,5.971,13.006
3551900,Severínia,13.605,8.046,7.458,14.777,727,15.504
3552007,Silveiras,5.378,2.936,2.856,2.879,2.913,5.792
3552106,Socorro,32.704,18.211,18.484,24.947,11.748,36.695
3552205,Sorocaba,493.468,286.798,299.513,580.340,5.971,586.311
3552304,Sud Mennucci,7.365,3.745,3.695,6.394,1.046,7.440
3552403,Sumaré,196.723,119.984,121.453,238.599,2.838,241.437
3552551,Suzanápolis,2.790,1.748,1.635,2.258,1.125,3.383
3552502,Suzano,228.690,128.797,133.771,253.328,9.240,262.568
3552601,Tabapuã,10.493,5.744,5.622,10.522,844,11.366
3552700,Tabatinga,12.990,7.565,7.121,12.578,2.108,14.686
3552809,Taboão da Serra,197.644,116.920,127.799,244.719,0,244.719
3552908,Taciba,5.221,2.862,2.852,4.852,862,5.714
3553005,Taguaí,7.468,5.382,5.443,7.754,3.071,10.825
3553104,Taiaçu,5.619,2.972,2.922,5.339,555,5.894
3553203,Taiúva,5.506,2.696,2.751,4.967,480,5.447
3553302,Tambaú,22.258,11.179,11.231,19.912,2.498,22.410
3553401,Tanabi,22.587,12.042,12.013,21.735,2.320,24.055
3553500,Tapiraí,8.570,4.037,3.978,5.728,2.287,8.015
3553609,Tapiratiba,12.942,6.336,6.407,10.497,2.246,12.743
3553658,Taquaral,2.722,1.373,1.353,2.613,113,2.726
3553708,Taquaritinga,52.065,26.659,27.326,51.165,2.820,53.985
3553807,Taquarituba,21.982,11.091,11.203,19.582,2.712,22.294
3553856,Taquarivaí,4.473,2.577,2.572,2.809,2.340,5.149
3553906,Tarabai,5.786,3.294,3.311,6.106,499,6.605
3553955,Tarumã,10.743,6.583,6.300,12.124,759,12.883
3554003,Tatuí,93.430,53.358,54.617,102.456,5.519,107.975
3554102,Taubaté,244.165,136.785,141.939,272.712,6.012,278.724
3554201,Tejupá,5.336,2.467,2.342,3.120,1.689,4.809
3554300,Teodoro Sampaio,20.003,10.667,10.722,17.368,4.021,21.389
3554409,Terra Roxa,7.752,4.306,4.199,8.107,398,8.505
3554508,Tietê,31.710,18.259,18.568,33.470,3.357,36.827
3554607,Timburi,2.731,1.364,1.282,1.924,722,2.646
3554656,Torre de Pedra,2.144,1.192,1.065,1.472,785,2.257
3554706,Torrinha,8.837,4.707,4.623,7.939,1.391,9.330
3554755,Trabiju,1.380,770,774,1.418,126,1.544
3554805,Tremembé,34.823,21.670,19.315,36.929,4.056,40.985
3554904,Três Fronteiras,5.159,2.716,2.712,4.599,829,5.428
3554953,Tuiuti,4.956,3.025,2.910,2.973,2.962,5.935
3555000,Tupã,63.333,30.740,32.752,60.946,2.546,63.492
3555109,Tupi Paulista,13.286,7.574,6.688,11.203,3.059,14.262
3555208,Turiúba,1.895,997,930,1.577,350,1.927
3555307,Turmalina,2.366,982,996,1.407,571,1.978
3555356,Ubarana,4.220,2.710,2.576,4.841,445,5.286
3555406,Ubatuba,66.861,39.223,39.647,76.958,1.912,78.870
3555505,Ubirajara,4.156,2.286,2.143,3.229,1.200,4.429
3555604,Uchoa,9.035,4.709,4.766,8.798,677,9.475
3555703,União Paulista,1.354,829,770,1.224,375,1.599
3555802,Urânia,8.825,4.395,4.441,7.436,1.400,8.836
3555901,Uru,1.404,641,610,1.081,170,1.251
3556008,Urupês,11.833,6.323,6.397,11.320,1.400,12.720
3556107,Valentim Gentil,8.605,5.542,5.489,10.074,957,11.031
3556206,Valinhos,82.973,52.757,54.211,101.820,5.148,106.968
3556305,Valparaíso,18.574,12.434,10.183,21.512,1.105,22.617
3556354,Vargem,6.975,4.519,4.282,4.421,4.380,8.801
3556404,Vargem Grande do Sul,36.302,19.484,19.782,37.274,1.992,39.266
3556453,Vargem Grande Paulista,32.683,21.310,21.636,42.946,0,42.946
3556503,Várzea Paulista,92.800,53.459,53.687,107.146,0,107.146
3556602,Vera Cruz,11.085,5.298,5.471,9.363,1.406,10.769
3556701,Vinhedo,47.215,31.520,32.165,61.688,1.997,63.685
3556800,Viradouro,15.962,8.720,8.587,16.801,506,17.307
3556909,Vista Alegre do Alto,4.754,3.545,3.344,6.355,534,6.889
3556958,Vitória Brasil,1.675,891,846,1.435,302,1.737
3557006,Votorantim,95.925,54.047,54.825,104.699,4.173,108.872
3557105,Votuporanga,75.641,41.336,43.392,82.355,2.373,84.728
3557154,Zacarias,1.947,1.174,1.160,1.836,498,2.334
Total,São Paulo,37.032.403,20.071.766,21.180.394,39.552.234,1.699.926,41.252.160
"Fonte: IBGE, Resultados do Censo 2010.",,,,,,,
