Código do município,Nome do município,Total da população 2000,Total de homens,Total de mulheres,Total da população urbana,Total da população rural,Total da população 2010
1505536,Parauapebas,71.568,77.866,76.076,138.769,15.173,153.942
1505551,Pau D'Arco,7.124,3.176,2.853,3.641,2.388,6.029
1505601,Peixe-Boi,7.760,4.047,3.821,4.184,3.684,7.868
1505635,Piçarra,12.671,6.778,5.925,3.581,9.122,12.703
1505650,Placas,13.394,12.562,11.368,4.856,19.074,23.930
1505700,Ponta de Pedras,18.694,13.379,12.610,12.429,13.560,25.989
1505809,Portel,38.043,26.817,25.349,24.846,27.320,52.166
1505908,Porto de Moz,23.545,17.612,16.339,14.586,19.365,33.951
1506005,Prainha,27.301,15.475,13.790,8.954,20.311,29.265
1506104,Primavera,9.718,5.303,4.965,6.395,3.873,10.268
1506112,Quatipuru,10.905,6.461,5.950,5.313,7.098,12.411
1506138,Redenção,63.251,37.944,37.561,69.994,5.511,75.505
1506161,Rio Maria,17.498,9.174,8.548,13.536,4.186,17.722
1506187,Rondon do Pará,39.870,24.276,22.698,34.704,12.270,46.974
1506195,Rurópolis,24.660,20.870,19.198,15.275,24.793,40.068
1506203,Salinópolis,33.449,19.097,18.333,33.400,4.030,37.430
1506302,Salvaterra,15.118,10.292,9.892,12.681,7.503,20.184
1506351,Santa Bárbara do Pará,11.378,8.763,8.391,5.456,11.698,17.154
1506401,Santa Cruz do Arari,5.255,4.145,4.018,4.001,4.162,8.163
1506500,Santa Isabel do Pará,43.227,31.174,28.302,42.996,16.480,59.476
1506559,Santa Luzia do Pará,19.400,9.882,9.540,8.691,10.731,19.422
1506583,Santa Maria das Barreiras,10.955,9.489,7.709,6.351,10.847,17.198
1506609,Santa Maria do Pará,20.850,11.493,11.540,13.335,9.698,23.033
1506708,Santana do Araguaia,31.218,29.743,26.389,29.651,26.481,56.132
1506807,Santarém,262.538,145.651,149.123,215.947,78.827,294.774
1506906,Santarém Novo,5.434,3.214,2.931,1.813,4.332,6.145
1507003,Santo Antônio do Tauá,19.835,13.440,13.233,14.873,11.800,26.673
1507102,São Caetano de Odivelas,15.595,8.806,8.085,6.958,9.933,16.891
1507151,São Domingos do Araguaia,20.005,11.922,11.218,15.262,7.878,23.140
1507201,São Domingos do Capim,27.405,15.738,14.089,6.599,23.228,29.827
1507300,São Félix do Xingu,34.621,48.650,42.643,45.134,46.159,91.293
1507409,São Francisco do Pará,14.245,7.847,7.349,5.206,9.990,15.196
1507458,São Geraldo do Araguaia,27.646,13.077,12.507,13.601,11.983,25.584
1507466,São João da Ponta,4.035,2.739,2.526,1.031,4.234,5.265
1507474,São João de Pirabas,17.484,10.763,9.881,10.486,10.158,20.644
1507508,São João do Araguaia,12.247,7.132,6.017,2.583,10.566,13.149
1507607,São Miguel do Guamá,41.366,25.996,25.531,31.852,19.675,51.527
1507706,São Sebastião da Boa Vista,17.664,11.831,11.059,9.907,12.983,22.890
1507755,Sapucaia,3.796,2.710,2.337,3.325,1.722,5.047
1507805,Senador José Porfírio,15.721,6.968,6.030,6.475,6.523,12.998
1507904,Soure,19.958,11.477,11.518,21.009,1.986,22.995
1507953,Tailândia,38.435,40.991,38.308,58.715,20.584,79.299
1507961,Terra Alta,8.261,5.272,4.982,4.334,5.920,10.254
1507979,Terra Santa,14.592,8.794,8.158,10.340,6.612,16.952
1508001,Tomé-Açu,47.273,29.327,27.187,31.646,24.868,56.514
1508035,Tracuateua,22.743,14.329,13.137,7.266,20.200,27.466
1508050,Trairão,14.042,9.154,7.731,5.687,11.198,16.885
1508084,Tucumã,25.309,17.448,16.203,26.862,6.789,33.651
1508100,Tucuruí,73.798,48.381,48.728,92.433,4.676,97.109
1508126,Ulianópolis,19.254,22.208,21.137,28.529,14.816,43.345
1508159,Uruará,45.201,23.604,21.116,24.405,20.315,44.720
1508209,Vigia,40.176,24.555,23.347,32.362,15.540,47.902
1508308,Viseu,51.090,29.794,26.887,18.392,38.289,56.681
1508357,Vitória do Xingu,11.142,7.294,6.186,5.361,8.119,13.480
1508407,Xinguara,35.220,20.572,20.001,31.492,9.081,40.573
Total,Pará,6.192.307,3.825.245,3.762.833,5.197.118,2.390.960,7.588.078
"Fonte: IBGE, Resultados do Censo 2010.",,,,,,,
